fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,sulfur_ratio,alcohol_density_ratio,acidity_balance,best_supervised_prediction,best_supervised_residual
6.6,0.25,0.41,7.4,0.043,29.0,151.0,0.9946,3.15,0.6,10.2,7,0.1920529788605763,10.255368735804607,9.999984848507806,7.0,0.0
8.2,0.23,0.49,0.9,0.057,15.0,73.0,0.9928,3.07,0.38,10.4,6,0.20547944924000755,10.475412494548253,11.388873071009623,5.628146834719726,0.3718531652802737
6.0,0.24,0.32,6.3,0.03,34.0,129.0,0.9946,3.52,0.41,10.4,5,0.2635658894297218,10.456454397290974,10.714266581666816,5.0,0.0
6.1,0.45,0.27,0.8,0.039,13.0,82.0,0.9927,3.23,0.32,9.5,5,0.1585365834324807,9.569850337614247,8.472210455263257,5.0,0.0
7.4,0.23,0.43,1.4,0.044,22.0,113.0,0.9938,3.22,0.62,10.6,6,0.19469026376380297,10.666119273375655,11.21210422408451,6.0,0.0
7.2,0.2,0.38,1.0,0.037,21.0,74.0,0.9918,3.21,0.37,11.0,5,0.28378377994886783,11.090934572560423,12.413771700393617,5.0,0.0
7.7,0.25,0.43,4.5,0.062,20.0,115.0,0.9966,3.38,0.5,9.9,6,0.17391304196597354,9.933764866782193,11.32351275954006,5.267393830625123,0.7326061693748773
8.2,0.61,0.45,5.4,0.03,15.0,118.0,0.9954,3.14,0.34,9.6,5,0.12711864299051998,9.644354385820387,7.73584175863985,5.0,0.0
7.6,0.21,0.44,1.9,0.036,10.0,119.0,0.9913,3.01,0.7,12.8,6,0.08403361273921334,12.912324309165431,11.692289704169685,6.0,0.0
7.4,0.22,0.33,2.0,0.045,31.0,101.0,0.9931,3.42,0.55,11.4,5,0.3069306900303892,11.479194966070924,13.454520991780013,5.0,0.0
7.2,0.26,0.26,12.7,0.036,49.0,214.0,0.9986,3.41,0.5,10.0,6,0.22897196154686,10.0140095994296,13.846127218986117,6.0,0.0
6.4,0.25,0.41,8.6,0.042,57.0,173.0,0.9965,3.0,0.44,9.1,5,0.32947976688161984,9.131952702506068,9.696955004613631,5.0,0.0
6.3,0.32,0.35,11.1,0.039,29.0,198.0,0.9984,3.36,0.5,9.4,7,0.14646464572492604,9.415054672421203,9.40297104034173,7.0,0.0
6.8,0.25,0.29,2.0,0.042,19.0,189.0,0.9952,3.46,0.54,10.2,6,0.10052909999720053,10.249185842859884,12.592569273019864,6.0,0.0
9.8,0.44,0.4,2.8,0.036,35.0,167.0,0.9956,2.97,0.39,9.2,5,0.2095808370683782,9.24064961766812,11.666652777794312,5.0,0.0
7.2,0.2,0.25,4.5,0.044,31.0,109.0,0.9949,3.23,0.36,9.4,5,0.2844036671155627,9.448176250702332,15.999964444523458,5.810196513293302,-0.8101965132933016
7.5,0.42,0.45,9.1,0.029,20.0,125.0,0.996,3.12,0.36,10.1,6,0.15999999872,10.140552067718806,8.620679746345118,6.0,0.0
6.4,0.26,0.3,2.2,0.025,33.0,134.0,0.992,3.21,0.47,10.6,6,0.24626865487859212,10.685473099321472,11.428551020444605,6.0,0.0
7.9,0.46,0.32,4.1,0.033,40.0,138.0,0.9912,3.18,0.44,12.8,7,0.28985507036336905,12.91362700400827,10.128192143343405,7.0,0.0
6.5,0.41,0.64,11.8,0.065,65.0,225.0,0.9978,3.12,0.51,8.9,5,0.2888888876049383,8.919614231695498,6.190470294790195,5.2483398745995515,-0.24833987459955154
7.5,0.32,0.37,1.2,0.048,22.0,184.0,0.9938,3.09,0.43,9.3,5,0.11956521674149338,9.35801030588619,10.869549464421066,5.0,0.0
6.6,0.21,0.38,2.2,0.026,40.0,104.0,0.9914,3.25,0.4,11.1,8,0.3846153809171598,11.196276784066185,11.18642171792929,8.0,0.0
7.1,0.21,0.3,1.4,0.037,45.0,143.0,0.9932,3.13,0.33,9.9,6,0.3146853124847181,9.967770874173507,13.921541330311115,6.0,0.0
7.6,0.26,0.47,1.6,0.068,5.0,55.0,0.9944,3.1,0.45,9.6,5,0.09090908925619838,9.654053042987687,10.410944642541585,5.0,0.0
6.9,0.25,0.26,5.2,0.024,36.0,135.0,0.9948,3.16,0.72,10.7,7,0.266666664691358,10.75592002822675,13.529385236499536,7.0,0.0
7.1,0.26,0.32,14.45,0.074,29.0,107.0,0.998,2.96,0.42,9.2,6,0.27102803485020527,9.218427636846055,12.241358204554817,6.0,0.0
7.3,0.22,0.4,14.75,0.042,44.5,129.5,0.9998,3.36,0.41,9.1,7,0.3436293409758352,9.101811260440828,11.77417455778297,7.0,0.0
6.2,0.37,0.22,8.3,0.025,36.0,216.0,0.9964,3.33,0.6,9.6,6,0.16666666589506174,9.634675196030514,10.508456765327518,5.718475568714583,0.28152443128541726
7.9,0.22,0.45,14.2,0.038,53.0,141.0,0.9992,3.03,0.46,9.2,6,0.37588652215683316,9.20735667798571,11.791027177571376,6.0,0.0
7.4,0.25,0.37,6.9,0.02,14.0,93.0,0.9939,3.0,0.48,10.7,7,0.15053763278991794,10.765659758869344,11.935464620218355,7.0,0.0
6.8,0.18,0.37,1.5,0.027,37.0,93.0,0.992,3.3,0.45,10.8,6,0.3978494580876403,10.88708579930867,12.36361388433839,6.0,0.0
7.0,0.17,0.37,1.5,0.028,26.0,75.0,0.9922,3.3,0.46,10.8,7,0.3466666620444445,10.884891266991266,12.962938957520448,7.0,0.0
6.4,0.3,0.38,7.8,0.046,35.0,192.0,0.9955,3.1,0.37,9.0,5,0.1822916657172309,9.040673992291318,9.411750865072259,5.0,0.0
5.0,0.33,0.16,1.5,0.049,10.0,97.0,0.9917,3.48,0.44,10.7,6,0.10309278244234245,10.78954241248118,10.204060808039168,5.049159209646227,0.950840790353773
8.9,0.33,0.32,1.5,0.047,11.0,200.0,0.9954,3.19,0.46,9.4,5,0.054999999725000005,9.443430336115798,13.692286627251342,5.01722530232735,-0.017225302327349645
7.0,0.26,0.46,15.55,0.037,61.0,171.0,0.9986,2.94,0.35,8.8,6,0.35672514411271844,8.81232844749805,9.722208719154557,6.0,0.0
6.3,0.21,0.4,1.7,0.031,48.0,134.0,0.9917,3.42,0.49,11.5,6,0.35820895255067947,11.596237172292858,10.327851921554226,6.0,0.0
8.0,0.23,0.46,1.5,0.03,30.0,125.0,0.9907,3.23,0.47,12.5,6,0.23999999808000003,12.617328538075563,11.594186095382469,6.0,0.0
9.2,0.28,0.41,1.0,0.042,14.0,59.0,0.9922,2.96,0.25,10.5,6,0.23728813157138762,10.582533176241508,13.33331400968984,6.0,0.0
7.3,0.27,0.39,6.7,0.064,28.0,188.0,0.9958,3.29,0.3,9.7,5,0.1489361694205523,9.740902047698285,11.06058930213742,5.309893757470212,-0.30989375747021164
7.6,0.32,0.36,1.6,0.04,32.0,155.0,0.993,3.23,0.52,11.3,6,0.20645161157127992,11.379646143357359,11.176454152273305,6.0,0.0
9.7,0.24,0.45,1.2,0.033,11.0,59.0,0.9926,2.74,0.47,10.8,6,0.18644067480609028,10.880504855425292,14.057950640651246,5.48453500737513,0.51546499262487
8.0,0.28,0.42,7.1,0.045,41.0,169.0,0.9959,3.17,0.43,10.6,5,0.24260354886033403,10.643628232123474,11.42855510206414,5.0,0.0
8.2,0.37,0.36,1.0,0.034,17.0,93.0,0.9906,3.04,0.32,11.7,8,0.18279569695918607,11.81101169895851,11.2328613248475,5.398486759910803,2.601513240089197
8.0,0.61,0.38,12.1,0.301,24.0,220.0,0.9993,2.94,0.48,9.2,5,0.10909090859504132,9.206435298273492,8.08079991838392,5.0,0.0
7.2,0.26,0.44,7.1,0.027,25.0,126.0,0.993,3.02,0.34,11.1,8,0.19841269683799448,11.178236477103246,10.285699591857727,6.395486769663436,1.604513230336564
6.4,0.23,0.33,1.15,0.044,15.5,217.5,0.992,3.33,0.44,11.0,6,0.07126436748843969,11.088698499295868,11.428551020444605,6.0,0.0
5.9,0.4,0.32,6.0,0.034,50.0,127.0,0.992,3.51,0.58,12.5,7,0.39370078430156863,12.60079374919985,8.194433063287413,7.0,0.0
7.6,0.28,0.39,1.2,0.038,21.0,115.0,0.994,3.16,0.67,10.0,6,0.18260869406427224,10.060352051959706,11.343266651840816,5.461693721586087,0.5383062784139128
7.2,0.23,0.39,2.3,0.033,29.0,102.0,0.9908,3.26,0.54,12.3,7,0.28431372270280664,12.414198209327605,11.612884495347588,7.0,0.0
6.8,0.32,0.37,3.4,0.023,19.0,87.0,0.9902,3.14,0.53,12.7,6,0.21839080208746206,12.825678826824047,9.8550581810751,6.183019267027775,-0.18301926702777482
6.9,0.18,0.38,6.5,0.039,20.0,110.0,0.9943,3.1,0.42,10.5,5,0.18181818016528928,10.560182479953253,12.32140656891684,5.0,0.0
9.4,0.26,0.53,1.2,0.047,25.0,109.0,0.9921,3.23,0.28,12.5,6,0.22935779606093765,12.599523637210325,11.898719115545424,6.0,0.0
8.3,0.33,0.42,1.15,0.033,18.0,96.0,0.9911,3.2,0.32,12.4,3,0.18749999804687503,12.511338400425386,11.066651911130785,3.0,0.0
7.3,0.29,0.3,13.0,0.043,46.0,238.0,0.9986,3.06,0.41,8.7,6,0.19327731011228022,8.712188351503752,12.372860384982397,6.0,0.0
7.9,0.41,0.37,4.5,0.03,40.0,114.0,0.992,3.17,0.54,12.4,7,0.35087718990458605,12.499987399206251,10.128192143343405,7.0,0.0
7.9,0.44,0.37,5.85,0.033,27.0,93.0,0.992,3.16,0.54,12.6,7,0.2903225775234132,12.701600099193447,9.75307437892052,7.0,0.0
7.7,0.39,0.3,5.2,0.037,29.0,131.0,0.9943,3.38,0.44,11.0,6,0.22137404411164852,11.063048312331981,11.159404116805629,6.0,0.0
7.7,0.26,0.31,1.3,0.043,47.0,155.0,0.9937,3.42,0.5,10.1,6,0.3032258044953174,10.164023182023566,13.50874823026626,6.0,0.0
7.8,0.32,0.31,1.7,0.036,46.0,195.0,0.993,3.03,0.48,10.5,5,0.23589743468770547,10.574007478340908,12.380932728678207,5.0,0.0
7.3,0.24,0.39,3.6,0.024,35.0,116.0,0.9928,3.17,0.51,10.9,5,0.30172413532996434,10.979038095247688,11.58728319478858,6.44728238373925,-1.4472823837392497
7.1,0.44,0.37,2.7,0.041,35.0,128.0,0.9896,3.07,0.43,13.5,7,0.27343749786376953,13.641861720026554,8.765421277257682,7.0,0.0
10.3,0.25,0.48,2.2,0.042,28.0,164.0,0.998,3.19,0.59,9.7,5,0.17073170627602618,9.719429138848557,14.109569712918201,5.0,0.0
7.9,0.14,0.28,1.8,0.041,44.0,178.0,0.9954,3.45,0.43,9.2,6,0.24719100984724152,9.242506286411205,18.809479025049942,6.0,0.0
7.4,0.18,0.42,2.1,0.036,33.0,187.0,0.9938,3.4,0.41,10.6,7,0.17647058729160114,10.666119273375655,12.333312777812038,7.0,0.0
8.1,0.43,0.42,6.6,0.033,36.0,141.0,0.9918,2.98,0.39,13.3,7,0.2553191471253961,13.409948165004876,9.529400553646408,7.0,0.0
6.4,0.26,0.22,5.1,0.037,23.0,131.0,0.9944,3.29,0.32,10.1,5,0.17557251774372123,10.156868305643297,13.333305555613428,5.0,0.0
8.0,0.66,0.72,17.55,0.042,62.0,233.0,0.9999,2.92,0.68,9.4,4,0.26609441945882223,9.400930692138521,5.797097248480256,4.0,0.0
8.0,0.2,0.4,5.2,0.055,41.0,167.0,0.9953,3.18,0.4,10.6,7,0.2455089805658145,10.650044559384547,13.333311111148145,7.0,0.0
7.2,0.21,0.34,1.1,0.046,25.0,80.0,0.992,3.25,0.4,11.3,6,0.31249999609375007,11.391117549276665,13.090885289299473,6.0,0.0
7.2,0.18,0.31,1.1,0.045,20.0,73.0,0.9925,3.32,0.4,10.8,7,0.27397259898667675,10.88160112685025,14.693847563576401,7.0,0.0
8.4,0.57,0.44,10.7,0.051,46.0,195.0,0.9981,3.15,0.51,10.4,5,0.23589743468770547,10.419787175846933,8.316823448689656,5.444198986738606,-0.4441989867386056
5.3,0.26,0.23,5.15,0.034,48.0,160.0,0.9952,3.82,0.51,10.5,7,0.299999998125,10.55063248529694,10.816304456521518,5.731565020613085,1.2684349793869147
5.7,0.245,0.33,1.1,0.049,28.0,150.0,0.9927,3.13,0.42,9.3,5,0.18666666542222224,9.36837980419079,9.913026238215238,5.588879113827258,-0.5888791138272582
5.6,0.245,0.32,1.1,0.047,24.0,152.0,0.9927,3.12,0.42,9.3,6,0.1578947358033241,9.36837980419079,9.911486882324102,6.0,0.0
7.3,0.25,0.41,1.8,0.037,52.0,165.0,0.9911,3.29,0.39,12.2,7,0.315151513241506,12.309542619773362,11.060589302137421,7.0,0.0
7.0,0.16,0.73,1.0,0.138,58.0,150.0,0.9936,3.08,0.3,9.2,5,0.3866666640888889,9.259249940368417,7.86515970206775,5.0,0.0
6.4,0.22,0.34,1.8,0.057,29.0,104.0,0.9959,3.81,0.57,10.3,6,0.2788461511649409,10.342393470836962,11.428551020444605,5.964689572479999,0.03531042752000069
7.3,0.18,0.65,1.4,0.046,28.0,157.0,0.9946,3.33,0.62,9.4,6,0.17834394790863728,9.45102608985915,8.795170126301052,6.0,0.0
6.4,0.17,0.27,6.7,0.036,88.0,223.0,0.9948,3.28,0.35,10.2,6,0.3946188323111263,10.253306942795593,14.545421487678437,6.0,0.0
6.9,0.29,0.16,6.8,0.034,65.0,212.0,0.9955,3.08,0.39,9.0,6,0.30660377213866147,9.040673992291318,15.333299259334982,5.181290556249474,0.8187094437505262
6.2,0.21,0.38,6.8,0.036,64.0,245.0,0.9951,3.06,0.36,9.3,6,0.26122448872969595,9.345785000718521,10.508456765327518,6.0,0.0
6.4,0.23,0.3,7.1,0.037,63.0,236.0,0.9952,3.06,0.34,9.2,6,0.26694915141123243,9.244363701403032,12.075448914247332,6.0,0.0
7.3,0.19,0.68,1.5,0.05,31.0,156.0,0.9946,3.32,0.64,9.4,6,0.19871794744411572,9.45102608985915,8.390794953109248,6.0,0.0
9.6,0.29,0.46,1.45,0.039,77.5,223.0,0.9944,2.92,0.46,9.5,6,0.34753363072854876,9.553489990456567,12.799982933356087,6.082393025313413,-0.0823930253134133
7.2,0.14,0.35,1.2,0.036,15.0,73.0,0.9938,3.46,0.39,9.9,5,0.20547944924000755,9.961752906265943,14.693847563576401,5.0,0.0
6.9,0.31,0.34,7.4,0.059,36.0,174.0,0.9963,3.46,0.62,11.1,7,0.2068965505350773,11.141211340749432,10.615368284048794,7.0,0.0
7.5,0.28,0.34,4.2,0.028,36.0,116.0,0.991,2.99,0.41,12.3,8,0.3103448249108205,12.411692823720662,12.096754682653735,6.551632084992221,1.448367915007779
8.0,0.22,0.42,14.6,0.044,45.0,163.0,1.0003,3.21,0.69,8.6,7,0.2760736179381987,8.59741217893414,12.499980468780517,7.0,0.0
7.6,0.31,0.29,10.5,0.04,21.0,145.0,0.9966,3.04,0.35,9.4,5,0.1448275852080856,9.432059570480062,12.66664555559074,5.0,0.0
8.4,0.35,0.56,13.8,0.048,55.0,190.0,0.9993,3.07,0.58,9.4,6,0.28947368268698065,9.406575196062049,9.230759087077926,5.002227371802814,0.9977726281971862
8.1,0.5,0.47,1.1,0.037,23.0,126.0,0.9938,3.21,0.42,10.9,5,0.18253968109095492,10.967990573565533,8.350506855147572,5.20200968898128,-0.20200968898128036
7.0,0.39,0.31,5.3,0.169,32.0,162.0,0.9965,3.2,0.48,9.4,5,0.19753086297820455,9.433006088302971,9.999985714306122,5.0,0.0
6.2,0.22,0.27,1.5,0.064,20.0,132.0,0.9938,3.22,0.46,9.2,6,0.15151515036730948,9.257386539156228,12.65303540196857,6.0,0.0
7.0,0.24,0.36,4.9,0.083,10.0,133.0,0.9942,3.33,0.37,10.8,6,0.07518796935948896,10.86299450513528,11.66664722225463,6.0,0.0
6.6,0.27,0.3,1.9,0.025,14.0,153.0,0.9928,3.29,0.62,10.5,6,0.09150326737579564,10.57613761468814,11.578927054513937,6.0,0.0
7.8,0.16,0.41,1.7,0.026,29.0,140.0,0.991,3.02,0.78,12.5,6,0.20714285566326532,12.613508967195795,13.68418651897102,6.0,0.0
7.7,0.27,0.34,1.8,0.028,26.0,168.0,0.9911,2.99,0.48,12.1,7,0.15476190384070296,12.208644729447352,12.622930126344054,7.0,0.0
7.4,0.31,0.74,10.7,0.039,51.0,147.0,0.9977,3.02,0.43,8.7,5,0.3469387731500764,8.720047388947188,7.0476123356073,5.0,0.0
8.0,0.45,0.36,8.8,0.026,50.0,151.0,0.9927,3.07,0.25,12.7,8,0.3311258256216833,12.79337887238957,9.876531016628373,8.0,0.0
6.6,0.16,0.29,1.8,0.05,40.0,147.0,0.9912,3.06,0.44,11.4,7,0.2721088416863344,11.501199050444864,14.666634074146504,6.247572926383182,0.7524270736168184
8.3,0.21,0.4,1.6,0.032,35.0,110.0,0.9907,3.02,0.6,12.9,7,0.3181818152892562,13.021083051293983,13.606535071253983,7.0,0.0
7.2,0.32,0.33,1.4,0.029,29.0,109.0,0.9902,3.15,0.51,12.8,7,0.2660550434306877,12.926668423885657,11.076906035529175,7.0,0.0
6.6,0.16,0.3,1.6,0.034,15.0,78.0,0.992,3.38,0.44,11.2,6,0.1923076898422091,11.290311199283064,14.347794896098053,6.0,0.0
8.4,0.16,0.33,1.5,0.033,16.0,98.0,0.994,3.14,0.42,9.7,6,0.1632653044564765,9.758541490400914,17.142822157505805,6.0,0.0
7.5,0.23,0.32,9.2,0.038,54.0,191.0,0.9966,3.04,0.56,9.7,6,0.28272251160878265,9.733082748261339,13.636338843020283,6.0,0.0
6.2,0.17,0.3,1.1,0.037,14.0,79.0,0.993,3.5,0.54,10.3,6,0.1772151876301875,10.372597812086797,13.191461294763204,6.0,0.0
6.9,0.39,0.22,4.3,0.03,10.0,102.0,0.993,3.0,0.87,11.6,4,0.09803921472510574,11.681760642738526,11.311456866464153,5.0210693734137495,-1.0210693734137495
6.9,0.41,0.22,4.2,0.031,10.0,102.0,0.993,3.0,0.86,11.6,4,0.09803921472510574,11.681760642738526,10.952363567676876,4.0,0.0
7.5,0.38,0.33,5.0,0.045,30.0,131.0,0.9942,3.32,0.44,10.9,6,0.2290076318396364,10.963577787590236,10.5633654037107,6.0,0.0
7.3,0.42,0.38,6.8,0.045,29.0,122.0,0.9925,3.19,0.37,12.6,7,0.23770491608438593,12.695201314658624,9.124988593764257,6.7568450303370975,0.2431549696629025
7.3,0.34,0.39,5.2,0.04,45.0,163.0,0.9925,3.3,0.47,12.4,6,0.2760736179381987,12.493690182679916,9.999986301388628,6.0,0.0
7.8,0.23,0.28,4.75,0.042,45.0,166.0,0.9928,2.96,0.4,11.5,5,0.2710843357163594,11.58338881608701,15.294087658651648,5.7471338845118165,-0.7471338845118165
9.0,0.245,0.38,5.9,0.045,52.0,159.0,0.995,2.93,0.35,10.2,6,0.3270440231003521,10.251245978647257,14.399976960036863,6.092231924174092,-0.09223192417409187
6.9,0.2,0.4,7.7,0.032,51.0,176.0,0.9939,3.22,0.27,11.4,5,0.28977272562629136,11.469955257113133,11.499980833365276,5.0,0.0
7.4,0.19,0.42,6.4,0.067,39.0,212.0,0.9958,3.3,0.33,9.6,6,0.18396226328319687,9.640480377103456,12.131127653889092,6.0,0.0
8.2,0.2,0.36,8.1,0.035,60.0,163.0,0.9952,3.05,0.3,10.3,6,0.36809815725093153,10.349668057005571,14.64283099494465,6.0,0.0
8.0,0.59,0.71,17.35,0.038,61.0,228.0,1.0,2.95,0.75,9.3,5,0.26754385847568485,9.299990700009301,6.153841420121986,5.0,0.0
7.9,0.14,0.45,1.8,0.05,17.0,114.0,0.9948,3.33,0.49,10.7,7,0.14912280570944908,10.75592002822675,13.38980781388506,7.0,0.0
6.8,0.24,0.4,1.8,0.047,34.0,105.0,0.99,3.13,0.49,12.8,8,0.32380952072562363,12.929279869414273,10.624983398463439,8.0,0.0
9.7,0.14,0.59,1.5,0.049,23.0,142.0,0.9958,2.98,0.62,9.5,5,0.1619718298452688,9.54005870650863,13.287653030612285,5.034927355883286,-0.034927355883286104
9.2,0.15,0.68,1.6,0.046,22.0,130.0,0.9948,3.02,0.45,10.4,6,0.1692307679289941,10.454352176968056,11.084323994790365,5.369374994733094,0.6306250052669062
9.4,0.17,0.55,1.6,0.049,14.0,94.0,0.9949,3.02,0.61,10.3,6,0.14893616862833864,10.352788870450427,13.055537422864688,4.58480442756169,1.4151955724383098
5.2,0.365,0.08,13.5,0.041,37.0,142.0,0.997,3.46,0.39,9.9,6,0.26056337844673677,9.92977940844593,11.685366999175283,6.0,0.0
6.3,0.23,0.22,3.75,0.039,37.0,116.0,0.9927,3.23,0.5,10.7,6,0.3189655144916766,10.778673538154992,13.999968888958024,5.8047857961730935,0.19521420382690646
9.6,0.25,0.54,1.3,0.04,16.0,160.0,0.9938,2.94,0.43,10.5,5,0.09999999937500001,10.565495506645696,12.151883352046388,5.0,0.0
9.2,0.32,0.42,1.3,0.046,14.0,186.0,0.9949,3.08,0.48,9.6,5,0.07526881679963002,9.649201277313018,12.432415631870766,5.0,0.0
6.4,0.31,0.4,6.2,0.04,46.0,169.0,0.9953,3.15,0.46,9.3,6,0.2721893475018382,9.34390701908267,9.014071811166463,6.0,0.0
8.1,0.2,0.36,9.7,0.044,63.0,162.0,0.997,3.1,0.46,10.0,6,0.3888888864883402,10.030080210551443,14.464259885250202,6.0,0.0
7.9,0.255,0.26,2.0,0.026,40.0,190.0,0.9932,3.04,0.39,11.2,6,0.21052631468144045,11.276670079873057,15.339776039269825,5.541662850338137,0.4583371496618627
7.0,0.15,0.34,1.4,0.039,21.0,177.0,0.9927,3.32,0.62,10.8,5,0.11864406712630471,10.879408804866722,14.285685131254835,5.817687087592349,-0.8176870875923488
6.4,0.15,0.31,1.1,0.044,25.0,96.0,0.9932,3.54,0.51,10.3,6,0.2604166639539931,10.37050909131183,13.913013232579932,6.0,0.0
6.4,0.25,0.53,6.6,0.038,59.0,234.0,0.9955,3.03,0.42,8.8,5,0.25213675105924466,8.839770125795956,8.205117685746556,5.0,0.0
7.6,0.19,0.42,1.5,0.044,6.0,114.0,0.9914,3.04,0.74,12.8,6,0.05263157848568791,12.911021877121367,12.458995968859066,6.0,0.0
7.3,0.43,0.37,4.6,0.028,17.0,114.0,0.991,3.23,0.43,13.2,6,0.14912280570944908,13.319865469358758,9.124988593764257,6.0,0.0
5.1,0.31,0.3,0.9,0.037,28.0,152.0,0.992,3.54,0.56,10.1,6,0.18421052510387811,10.181441349353477,8.360642031734374,6.0,0.0
6.2,0.2,0.26,1.7,0.093,40.0,161.0,0.9924,3.44,0.66,11.0,5,0.24844720342579377,11.084229056601112,13.478231569061807,5.0,0.0
6.9,0.16,0.35,1.3,0.043,21.0,182.0,0.9927,3.25,0.62,10.8,6,0.11538461475063398,10.879408804866722,13.529385236499536,6.0,0.0
7.7,0.32,0.48,2.3,0.04,28.0,114.0,0.9911,3.2,0.52,12.8,7,0.24561403293321024,12.914929961729431,9.624987968765039,7.0,0.0
6.5,0.22,0.72,6.8,0.042,33.0,168.0,0.9958,3.12,0.36,9.2,6,0.19642857025935376,9.238793694724146,6.914886260759297,6.0,0.0
6.8,0.26,0.33,1.5,0.047,44.0,167.0,0.9928,3.12,0.44,10.5,6,0.2634730523145326,10.57613761468814,11.525404194230177,6.0,0.0
5.2,0.37,0.33,1.2,0.028,13.0,81.0,0.9902,3.37,0.38,11.7,6,0.16049382517908858,11.815782856207981,7.428560816341691,6.0,0.0
8.4,0.19,0.43,2.1,0.052,20.0,104.0,0.994,2.85,0.46,9.5,5,0.1923076904585799,9.55733444936172,13.548365244572187,5.0,0.0
8.3,0.21,0.41,2.2,0.05,24.0,108.0,0.994,2.85,0.45,9.5,5,0.22222222016460907,9.55733444936172,13.387075182136803,5.0,0.0
6.8,0.15,0.32,8.8,0.058,24.0,110.0,0.9972,3.4,0.4,8.8,6,0.21818181619834712,8.82470033624114,14.468054323288674,6.031921398905779,-0.031921398905779164
7.9,0.16,0.64,17.0,0.05,69.0,210.0,1.0004,3.15,0.51,9.3,7,0.32857142700680275,9.296272194849868,9.874987656265429,7.0,0.0
7.8,0.21,0.39,1.8,0.034,62.0,180.0,0.991,3.09,0.75,12.6,8,0.3444444425308642,12.71441703893336,12.999978333369445,8.0,0.0
9.0,0.24,0.5,1.2,0.048,26.0,107.0,0.9918,3.21,0.34,12.4,6,0.24299065193466682,12.502508063613567,12.162145726830099,6.0,0.0
5.7,0.21,0.24,2.3,0.047,60.0,189.0,0.995,3.65,0.72,10.1,6,0.3174603157806333,10.150743567091892,12.666638518581072,6.0,0.0
7.8,0.29,0.36,7.0,0.042,38.0,161.0,0.9941,3.26,0.37,11.2,8,0.2360248432545041,11.266460852569306,11.999981538489942,8.0,0.0
6.7,0.18,0.3,6.4,0.048,40.0,251.0,0.9956,3.29,0.52,10.0,5,0.15936254916588627,10.044184367030567,13.958304253532807,5.0,0.0
8.4,0.58,0.27,12.15,0.033,37.0,116.0,0.9959,2.99,0.39,10.8,6,0.3189655144916766,10.844451406314484,9.882341314892571,5.949188982669119,0.050811017330881114
7.2,0.16,0.32,0.8,0.04,50.0,121.0,0.9922,3.27,0.33,10.0,6,0.41322313708080055,10.078603024991912,14.999968750065106,6.0,0.0
7.6,0.54,0.23,2.0,0.029,13.0,151.0,0.9931,3.04,0.33,10.4,5,0.08609271466163765,10.472248039222597,9.870117051796036,5.0,0.0
6.6,0.25,0.31,12.4,0.059,52.0,181.0,0.9984,3.51,0.47,9.8,6,0.2872928160923049,9.815695296779552,11.785693239833497,5.401592133011568,0.5984078669884321
7.3,0.23,0.37,1.9,0.041,51.0,165.0,0.9908,3.26,0.4,12.2,8,0.3090909072176309,12.313269768601362,12.166646388922684,8.0,0.0
7.3,0.39,0.37,1.1,0.043,36.0,113.0,0.991,3.39,0.48,12.7,8,0.3185840679771321,12.815325110670926,9.60525051940721,8.0,0.0
7.0,0.46,0.39,6.2,0.039,46.0,163.0,0.9928,3.21,0.35,12.2,7,0.2822085872257142,12.288464657066218,8.235284429077142,7.0,0.0
8.2,0.35,0.4,6.3,0.039,35.0,162.0,0.9936,3.15,0.34,11.9,7,0.21604938138241123,11.976638509824365,10.93331875557499,7.0,0.0
9.2,0.35,0.39,0.9,0.042,15.0,61.0,0.9924,2.96,0.28,10.4,4,0.24590163531308795,10.47963474442287,12.432415631870766,4.0,0.0
8.0,0.57,0.39,3.9,0.034,22.0,122.0,0.9917,3.29,0.67,12.8,7,0.18032786737436174,12.907116156986834,8.33332465278682,7.0,0.0
6.5,0.37,0.33,3.9,0.027,40.0,130.0,0.9906,3.28,0.39,12.7,7,0.30769230532544384,12.820499878356673,9.285701020427114,7.0,0.0
7.8,0.13,0.3,1.8,0.04,43.0,179.0,0.9955,3.43,0.41,9.0,5,0.24022346234512032,9.040673992291318,18.13949269885419,5.7747275385247,-0.7747275385246999
7.6,0.19,0.41,1.1,0.04,38.0,143.0,0.9907,2.92,0.42,11.4,5,0.2657342638759842,11.507003626724915,12.66664555559074,5.0,0.0
7.3,0.22,0.41,15.4,0.05,55.0,191.0,1.0,3.32,0.59,8.9,6,0.28795811367561197,8.8999911000089,11.58728319478858,6.0,0.0
6.3,0.29,0.4,6.5,0.039,43.0,167.0,0.9953,3.15,0.44,9.3,6,0.25748502839829324,9.34390701908267,9.130421550113695,6.0,0.0
6.8,0.35,0.32,2.4,0.048,35.0,103.0,0.9911,3.28,0.46,12.0,8,0.3398058219436328,12.10774683912134,10.149238583225996,8.0,0.0
6.5,0.19,0.32,1.4,0.04,31.0,132.0,0.9922,3.36,0.54,10.8,7,0.23484848306932968,10.884891266991266,12.745073048876375,7.0,0.0
6.2,0.12,0.26,5.7,0.044,56.0,158.0,0.9951,3.52,0.37,10.5,6,0.35443037750360523,10.551692742746717,16.315746537509114,6.0,0.0
